x,y,z
2.3673469387755093,-2.5306122448979593,0.0003928659895774978
2.5306122448979584,-2.5306122448979593,0.0002633898245852386
2.6938775510204076,-2.5306122448979593,0.00017194010588911511
2.8571428571428568,-2.5306122448979593,0.00010928964718964927
3.020408163265306,-2.5306122448979593,6.764013961931474e-05
3.183673469387754,-2.5306122448979593,4.076182349420732e-05
3.3469387755102034,-2.5306122448979593,2.3918081978791292e-05
3.5102040816326525,-2.5306122448979593,1.3665412112631613e-05
3.6734693877551017,-2.5306122448979593,7.602260620695298e-06
3.836734693877551,-2.5306122448979593,4.118000660254454e-06
4.0,-2.5306122448979593,2.171969423818964e-06
-4.0,-2.36734693877551,3.2396578659194217e-06
-3.836734693877551,-2.36734693877551,6.142311712380117e-06
-3.673469387755102,-2.36734693877551,1.1339350889802294e-05
-3.510204081632653,-2.36734693877551,2.0383003257879936e-05
-3.3469387755102042,-2.36734693877551,3.567564145725979e-05
-3.183673469387755,-2.36734693877551,6.0799365158666466e-05
-3.020408163265306,-2.36734693877551,0.00010089042136896387
-2.857142857142857,-2.36734693877551,0.00016301383495489626
-2.6938775510204085,-2.36734693877551,0.00025646176709581453
-2.5306122448979593,-2.36734693877551,0.0003928659895774971
-2.36734693877551,-2.36734693877551,0.0005859895537337189
-2.2040816326530615,-2.36734693877551,0.0008510575950906939
-2.0408163265306123,-2.36734693877551,0.001203515441906644
-1.8775510204081636,-2.36734693877551,0.0016571736506779797
-1.7142857142857144,-2.36734693877551,0.0022218155860713757
-1.5510204081632657,-2.36734693877551,0.002900491760023163
-1.3877551020408165,-2.36734693877551,0.003686879132666741
-1.2244897959183674,-2.36734693877551,0.00456320313198084
-1.0612244897959187,-2.36734693877551,0.005499261109227085
-0.8979591836734695,-2.36734693877551,0.006453012658103882
-0.7346938775510208,-2.36734693877551,0.007373001640086514
-0.5714285714285716,-2.36734693877551,0.008202566902588802
-0.4081632653061229,-2.36734693877551,0.008885438584452116
-0.24489795918367374,-2.36734693877551,0.00937198521527106
-0.08163265306122458,-2.36734693877551,0.009625159998774623
0.08163265306122458,-2.36734693877551,0.009625159998774623
0.24489795918367285,-2.36734693877551,0.009371985215271064
0.408163265306122,-2.36734693877551,0.00888543858445212
0.5714285714285712,-2.36734693877551,0.008202566902588805
0.7346938775510203,-2.36734693877551,0.0073730016400865165
0.8979591836734686,-2.36734693877551,0.006453012658103889
1.0612244897959178,-2.36734693877551,0.005499261109227089
1.224489795918367,-2.36734693877551,0.004563203131980842
1.387755102040816,-2.36734693877551,0.0036868791326667427
1.5510204081632653,-2.36734693877551,0.002900491760023163
1.7142857142857135,-2.36734693877551,0.0022218155860713796
1.8775510204081627,-2.36734693877551,0.0016571736506779823
2.040816326530612,-2.36734693877551,0.001203515441906644
2.204081632653061,-2.36734693877551,0.0008510575950906954
2.3673469387755093,-2.36734693877551,0.0005859895537337204
2.5306122448979584,-2.36734693877551,0.0003928659895774978
2.6938775510204076,-2.36734693877551,0.000256461767095815
2.8571428571428568,-2.36734693877551,0.00016301383495489626
3.020408163265306,-2.36734693877551,0.00010089042136896387
3.183673469387754,-2.36734693877551,6.0799365158666574e-05
3.3469387755102034,-2.36734693877551,3.567564145725992e-05
3.5102040816326525,-2.36734693877551,2.0383003257879936e-05
3.6734693877551017,-2.36734693877551,1.1339350889802314e-05
3.836734693877551,-2.36734693877551,6.142311712380117e-06
4.0,-2.36734693877551,3.2396578659194217e-06
-4.0,-2.2040816326530615,4.705093144952055e-06
-3.836734693877551,-2.2040816326530615,8.92074099431993e-06
-3.673469387755102,-2.2040816326530615,1.6468622412593296e-05
-3.510204081632653,-2.2040816326530615,2.960310405338694e-05
-3.3469387755102042,-2.2040816326530615,5.181325405628355e-05
-3.183673469387755,-2.2040816326530615,8.830150838915565e-05
-3.020408163265306,-2.2040816326530615,0.00014652745741091264
-2.857142857142857,-2.2040816326530615,0.0002367519377423368
-2.6938775510204085,-2.2040816326530615,0.00037247035095860285
-2.5306122448979593,-2.2040816326530615,0.0005705760147981816
-2.36734693877551,-2.2040816326530615,0.0008510575950906939
-2.2040816326530615,-2.2040816326530615,0.0012360272048308322
-2.0408163265306123,-2.2040816326530615,0.0017479167522993393
-1.8775510204081636,-2.2040816326530615,0.002406783897097503
-1.7142857142857144,-2.2040816326530615,0.0032268374365529576
-1.5510204081632657,-2.2040816326530615,0.004212507759118513
-1.3877551020408165,-2.2040816326530615,0.00535461164460152
-1.2244897959183674,-2.2040816326530615,0.006627334324766256
-1.0612244897959187,-2.2040816326530615,0.007986811206060034
-0.8979591836734695,-2.2040816326530615,0.009371985215271052
-0.7346938775510208,-2.2040816326530615,0.010708124410120697
-0.5714285714285716,-2.2040816326530615,0.011912937384648221
-0.4081632653061229,-2.2040816326530615,0.012904701022104148
-0.24489795918367374,-2.2040816326530615,0.013611333423459913
-0.08163265306122458,-2.2040816326530615,0.01397902994810489
0.08163265306122458,-2.2040816326530615,0.01397902994810489
0.24489795918367285,-2.2040816326530615,0.01361133342345992
0.408163265306122,-2.2040816326530615,0.012904701022104153
0.5714285714285712,-2.2040816326530615,0.011912937384648225
0.7346938775510203,-2.2040816326530615,0.010708124410120702
0.8979591836734686,-2.2040816326530615,0.00937198521527106
1.0612244897959178,-2.2040816326530615,0.007986811206060039
1.224489795918367,-2.2040816326530615,0.0066273343247662585
1.387755102040816,-2.2040816326530615,0.005354611644601522
1.5510204081632653,-2.2040816326530615,0.004212507759118515
1.7142857142857135,-2.2040816326530615,0.0032268374365529637
1.8775510204081627,-2.2040816326530615,0.0024067838970975074
2.040816326530612,-2.2040816326530615,0.0017479167522993424
2.204081632653061,-2.2040816326530615,0.0012360272048308333
2.3673469387755093,-2.2040816326530615,0.0008510575950906954
2.5306122448979584,-2.2040816326530615,0.0005705760147981831
2.6938775510204076,-2.2040816326530615,0.00037247035095860383
2.8571428571428568,-2.2040816326530615,0.00023675193774233726
3.020408163265306,-2.2040816326530615,0.00014652745741091264
3.183673469387754,-2.2040816326530615,8.830150838915595e-05
3.3469387755102034,-2.2040816326530615,5.181325405628374e-05
3.5102040816326525,-2.2040816326530615,2.9603104053386995e-05
3.6734693877551017,-2.2040816326530615,1.6468622412593327e-05
3.836734693877551,-2.2040816326530615,8.92074099431993e-06
4.0,-2.2040816326530615,4.705093144952055e-06
-4.0,-2.0408163265306123,6.653665143491784e-06
-3.836734693877551,-2.0408163265306123,1.2615185625327213e-05
-3.673469387755102,-2.0408163265306123,2.32889542315567e-05
-3.510204081632653,-2.0408163265306123,4.186296328490393e-05
-3.3469387755102042,-2.0408163265306123,7.327124710698812e-05
-3.183673469387755,-2.0408163265306123,0.00012487078372019333
-3.020408163265306,-2.0408163265306123,0.0002072104857234235
-2.857142857142857,-2.0408163265306123,0.00033480062291654707
-2.6938775510204085,-2.0408163265306123,0.0005267255960312475
-2.5306122448979593,-2.0408163265306123,0.0008068749383735731
-2.36734693877551,-2.0408163265306123,0.001203515441906644
-2.2040816326530615,-2.0408163265306123,0.0017479167522993393
-2.0408163265306123,-2.0408163265306123,0.002471800750847407
-1.8775510204081636,-2.0408163265306123,0.0034035317964354866
-1.7142857142857144,-2.0408163265306123,0.004563203131980839
-1.5510204081632657,-2.0408163265306123,0.005957079951457824
-1.3877551020408165,-2.0408163265306123,0.007572175886644082
-1.2244897959183674,-2.0408163265306123,0.00937198521527106
-1.0612244897959187,-2.0408163265306123,0.011294477216976054
-0.8979591836734695,-2.0408163265306123,0.013253308580951537
-0.7346938775510208,-2.0408163265306123,0.015142797803319492
-0.5714285714285716,-2.0408163265306123,0.016846573232641437
-0.4081632653061229,-2.0408163265306123,0.01824906685855463
-0.24489795918367374,-2.0408163265306123,0.019248344712003092
-0.08163265306122458,-2.0408163265306123,0.019768319444498698
0.08163265306122458,-2.0408163265306123,0.019768319444498698
0.24489795918367285,-2.0408163265306123,0.019248344712003103
0.408163265306122,-2.0408163265306123,0.018249066858554642
0.5714285714285712,-2.0408163265306123,0.016846573232641444
0.7346938775510203,-2.0408163265306123,0.015142797803319499
0.8979591836734686,-2.0408163265306123,0.013253308580951549
1.0612244897959178,-2.0408163265306123,0.011294477216976065
1.224489795918367,-2.0408163265306123,0.009371985215271064
1.387755102040816,-2.0408163265306123,0.007572175886644089
1.5510204081632653,-2.0408163265306123,0.005957079951457829
1.7142857142857135,-2.0408163265306123,0.004563203131980845
1.8775510204081627,-2.0408163265306123,0.0034035317964354926
2.040816326530612,-2.0408163265306123,0.002471800750847409
2.204081632653061,-2.0408163265306123,0.0017479167522993424
2.3673469387755093,-2.0408163265306123,0.0012035154419066463
2.5306122448979584,-2.0408163265306123,0.0008068749383735752
2.6938775510204076,-2.0408163265306123,0.0005267255960312484
2.8571428571428568,-2.0408163265306123,0.0003348006229165474
3.020408163265306,-2.0408163265306123,0.0002072104857234235
3.183673469387754,-2.0408163265306123,0.00012487078372019366
3.3469387755102034,-2.0408163265306123,7.327124710698838e-05
3.5102040816326525,-2.0408163265306123,4.186296328490401e-05
3.6734693877551017,-2.0408163265306123,2.32889542315567e-05
3.836734693877551,-2.0408163265306123,1.2615185625327213e-05
4.0,-2.0408163265306123,6.653665143491784e-06
-4.0,-1.8775510204081636,9.161725867647318e-06
-3.836734693877551,-1.8775510204081636,1.7370407132944353e-05
-3.673469387755102,-1.8775510204081636,3.206759129175749e-05
-3.510204081632653,-1.8775510204081636,5.7642965997293605e-05
-3.3469387755102042,-1.8775510204081636,0.00010089042136896369
-3.183673469387755,-1.8775510204081636,0.00017194010588911482
-3.020408163265306,-1.8775510204081636,0.0002853172839569425
-2.857142857142857,-1.8775510204081636,0.0004610017879362724
-2.6938775510204085,-1.8775510204081636,0.0007252717734122313
-2.5306122448979593,-1.8775510204081636,0.001111021795571465
-2.36734693877551,-1.8775510204081636,0.0016571736506779797
-2.2040816326530615,-1.8775510204081636,0.002406783897097503
-2.0408163265306123,-1.8775510204081636,0.0034035317964354866
-1.8775510204081636,-1.8775510204081636,0.004686473489166156
-1.7142857142857144,-1.8775510204081636,0.0062832762503071075
-1.5510204081632657,-1.8775510204081636,0.008202566902588792
-1.3877551020408165,-1.8775510204081636,0.010426463941140789
-1.2244897959183674,-1.8775510204081636,0.012904701022104153
-1.0612244897959187,-1.8775510204081636,0.015551865302620132
-0.8979591836734695,-1.8775510204081636,0.01824906685855462
-0.7346938775510208,-1.8775510204081636,0.020850788152290276
-0.5714285714285716,-1.8775510204081636,0.02319679190914437
-0.4081632653061229,-1.8775510204081636,0.025127947423381175
-0.24489795918367374,-1.8775510204081636,0.026503897303855824
-0.08163265306122458,-1.8775510204081636,0.027219873514634584
0.08163265306122458,-1.8775510204081636,0.027219873514634584
0.24489795918367285,-1.8775510204081636,0.026503897303855828
0.408163265306122,-1.8775510204081636,0.02512794742338118
0.5714285714285712,-1.8775510204081636,0.023196791909144376
0.7346938775510203,-1.8775510204081636,0.020850788152290283
0.8979591836734686,-1.8775510204081636,0.018249066858554642
1.0612244897959178,-1.8775510204081636,0.015551865302620154
1.224489795918367,-1.8775510204081636,0.012904701022104158
1.387755102040816,-1.8775510204081636,0.010426463941140794
1.5510204081632653,-1.8775510204081636,0.0082025669025888
1.7142857142857135,-1.8775510204081636,0.006283276250307115
1.8775510204081627,-1.8775510204081636,0.004686473489166165
2.040816326530612,-1.8775510204081636,0.003403531796435489
2.204081632653061,-1.8775510204081636,0.0024067838970975052
2.3673469387755093,-1.8775510204081636,0.0016571736506779823
2.5306122448979584,-1.8775510204081636,0.0011110217955714672
2.6938775510204076,-1.8775510204081636,0.0007252717734122332
2.8571428571428568,-1.8775510204081636,0.0004610017879362728
3.020408163265306,-1.8775510204081636,0.0002853172839569425
3.183673469387754,-1.8775510204081636,0.0001719401058891153
3.3469387755102034,-1.8775510204081636,0.00010089042136896403
3.5102040816326525,-1.8775510204081636,5.764296599729366e-05
3.6734693877551017,-1.8775510204081636,3.2067591291757544e-05
3.836734693877551,-1.8775510204081636,1.7370407132944353e-05
4.0,-1.8775510204081636,9.161725867647318e-06
-4.0,-1.7142857142857144,1.2283362893034327e-05
-3.836734693877551,-1.7142857142857144,2.32889542315567e-05
-3.673469387755102,-1.7142857142857144,4.299384926295723e-05
-3.510204081632653,-1.7142857142857144,7.728341578914961e-05
-3.3469387755102042,-1.7142857142857144,0.0001352663980574181
-3.183673469387755,-1.7142857142857144,0.00023052454821430882
-3.020408163265306,-1.7142857142857144,0.00038253226402178115
-2.857142857142857,-1.7142857142857144,0.0006180770236266656
-2.6938775510204085,-1.7142857142857144,0.0009723906300620105
-2.5306122448979593,-1.7142857142857144,0.001489575664478967
-2.36734693877551,-1.7142857142857144,0.0022218155860713757
-2.2040816326530615,-1.7142857142857144,0.0032268374365529576
-2.0408163265306123,-1.7142857142857144,0.004563203131980839
-1.8775510204081636,-1.7142857142857144,0.0062832762503071075
-1.7142857142857144,-1.7142857142857144,0.008424151022925713
-1.5510204081632657,-1.7142857142857144,0.010997393654255234
-1.3877551020408165,-1.7142857142857144,0.013979029948104895
-1.2244897959183674,-1.7142857142857144,0.017301666516826433
-1.0612244897959187,-1.7142857142857144,0.020850788152290283
-0.8979591836734695,-1.7142857142857144,0.024466996057418092
-0.7346938775510208,-1.7142857142857144,0.02795519110485367
-0.5714285714285716,-1.7142857142857144,0.031100539034944117
-0.4081632653061229,-1.7142857142857144,0.03368968919365176
-0.24489795918367374,-1.7142857142857144,0.03553446079549379
-0.08163265306122458,-1.7142857142857144,0.03649438862424835
0.08163265306122458,-1.7142857142857144,0.03649438862424835
0.24489795918367285,-1.7142857142857144,0.03553446079549381
0.408163265306122,-1.7142857142857144,0.03368968919365177
0.5714285714285712,-1.7142857142857144,0.031100539034944134
0.7346938775510203,-1.7142857142857144,0.02795519110485368
0.8979591836734686,-1.7142857142857144,0.024466996057418106
1.0612244897959178,-1.7142857142857144,0.020850788152290307
1.224489795918367,-1.7142857142857144,0.01730166651682644
1.387755102040816,-1.7142857142857144,0.013979029948104902
1.5510204081632653,-1.7142857142857144,0.01099739365425524
1.7142857142857135,-1.7142857142857144,0.008424151022925729
1.8775510204081627,-1.7142857142857144,0.006283276250307118
2.040816326530612,-1.7142857142857144,0.004563203131980842
2.204081632653061,-1.7142857142857144,0.0032268374365529624
2.3673469387755093,-1.7142857142857144,0.0022218155860713796
2.5306122448979584,-1.7142857142857144,0.0014895756644789711
2.6938775510204076,-1.7142857142857144,0.0009723906300620131
2.8571428571428568,-1.7142857142857144,0.0006180770236266667
3.020408163265306,-1.7142857142857144,0.00038253226402178115
3.183673469387754,-1.7142857142857144,0.00023052454821430963
3.3469387755102034,-1.7142857142857144,0.00013526639805741859
3.5102040816326525,-1.7142857142857144,7.728341578914975e-05
3.6734693877551017,-1.7142857142857144,4.2993849262957295e-05
3.836734693877551,-1.7142857142857144,2.32889542315567e-05
4.0,-1.7142857142857144,1.2283362893034327e-05
-4.0,-1.5510204081632657,1.6035441050990876e-05
-3.836734693877551,-1.5510204081632657,3.0402802226996643e-05
-3.673469387755102,-1.5510204081632657,5.612675790945648e-05
-3.510204081632653,-1.5510204081632657,0.00010089042136896387
-3.3469387755102042,-1.5510204081632657,0.0001765848954490817
-3.183673469387755,-1.5510204081632657,0.00030094061666069584
-3.020408163265306,-1.5510204081632657,0.0004993806356809564
-2.857142857142857,-1.5510204081632657,0.0008068749383735731
-2.6938775510204085,-1.5510204081632657,0.0012694172404315775
-2.5306122448979593,-1.5510204081632657,0.0019445817050873242
-2.36734693877551,-1.5510204081632657,0.002900491760023163
-2.2040816326530615,-1.5510204081632657,0.004212507759118513
-2.0408163265306123,-1.5510204081632657,0.005957079951457824
-1.8775510204081636,-1.5510204081632657,0.008202566902588792
-1.7142857142857144,-1.5510204081632657,0.010997393654255234
-1.5510204081632657,-1.5510204081632657,0.014356659425681786
-1.3877551020408165,-1.5510204081632657,0.018249066858554618
-1.2244897959183674,-1.5510204081632657,0.02258663656935548
-1.0612244897959187,-1.5510204081632657,0.02721987351463458
-0.8979591836734695,-1.5510204081632657,0.031940688913134924
-0.7346938775510208,-1.5510204081632657,0.03649438862424834
-0.5714285714285716,-1.5510204081632657,0.04060051507813855
-0.4081632653061229,-1.5510204081632657,0.04398054749301285
-0.24489795918367374,-1.5510204081632657,0.046388823348043985
-0.08163265306122458,-1.5510204081632657,0.04764197089772099
0.08163265306122458,-1.5510204081632657,0.04764197089772099
0.24489795918367285,-1.5510204081632657,0.04638882334804399
0.408163265306122,-1.5510204081632657,0.043980547493012855
0.5714285714285712,-1.5510204081632657,0.04060051507813857
0.7346938775510203,-1.5510204081632657,0.03649438862424835
0.8979591836734686,-1.5510204081632657,0.031940688913134944
1.0612244897959178,-1.5510204081632657,0.0272198735146346
1.224489795918367,-1.5510204081632657,0.022586636569355487
1.387755102040816,-1.5510204081632657,0.01824906685855463
1.5510204081632653,-1.5510204081632657,0.0143566594256818
1.7142857142857135,-1.5510204081632657,0.01099739365425525
1.8775510204081627,-1.5510204081632657,0.008202566902588805
2.040816326530612,-1.5510204081632657,0.005957079951457829
2.204081632653061,-1.5510204081632657,0.004212507759118519
2.3673469387755093,-1.5510204081632657,0.0029004917600231684
2.5306122448979584,-1.5510204081632657,0.0019445817050873294
2.6938775510204076,-1.5510204081632657,0.0012694172404315797
2.8571428571428568,-1.5510204081632657,0.0008068749383735739
3.020408163265306,-1.5510204081632657,0.0004993806356809564
3.183673469387754,-1.5510204081632657,0.00030094061666069666
3.3469387755102034,-1.5510204081632657,0.0001765848954490823
3.5102040816326525,-1.5510204081632657,0.00010089042136896395
3.6734693877551017,-1.5510204081632657,5.6126757909456574e-05
3.836734693877551,-1.5510204081632657,3.0402802226996643e-05
4.0,-1.5510204081632657,1.6035441050990876e-05
-4.0,-1.3877551020408165,2.0383003257879902e-05
-3.836734693877551,-1.3877551020408165,3.864567334761633e-05
-3.673469387755102,-1.3877551020408165,7.134396152153193e-05
-3.510204081632653,-1.3877551020408165,0.0001282440427371588
-3.3469387755102042,-1.3877551020408165,0.0002244609604304334
-3.183673469387755,-1.3877551020408165,0.0003825322640217808
-3.020408163265306,-1.3877551020408165,0.0006347737546874697
-2.857142857142857,-1.3877551020408165,0.0010256365537606397
-2.6938775510204085,-1.3877551020408165,0.0016135842890162894
-2.5306122448979593,-1.3877551020408165,0.002471800750847407
-2.36734693877551,-1.3877551020408165,0.003686879132666741
-2.2040816326530615,-1.3877551020408165,0.00535461164460152
-2.0408163265306123,-1.3877551020408165,0.007572175886644082
-1.8775510204081636,-1.3877551020408165,0.010426463941140789
-1.7142857142857144,-1.3877551020408165,0.013979029948104895
-1.5510204081632657,-1.3877551020408165,0.018249066858554618
-1.3877551020408165,-1.3877551020408165,0.023196791909144376
-1.2244897959183674,-1.3877551020408165,0.028710372562485476
-1.0612244897959187,-1.3877551020408165,0.03459978236729516
-0.8979591836734695,-1.3877551020408165,0.04060051507813857
-0.7346938775510208,-1.3877551020408165,0.04638882334804399
-0.5714285714285716,-1.3877551020408165,0.0516082113661702
-0.4081632653061229,-1.3877551020408165,0.055904645215731526
-0.24489795918367374,-1.3877551020408165,0.058965857841120455
-0.08163265306122458,-1.3877551020408165,0.060558761366907306
0.08163265306122458,-1.3877551020408165,0.060558761366907306
0.24489795918367285,-1.3877551020408165,0.05896585784112046
0.408163265306122,-1.3877551020408165,0.05590464521573153
0.5714285714285712,-1.3877551020408165,0.051608211366170206
0.7346938775510203,-1.3877551020408165,0.046388823348044
0.8979591836734686,-1.3877551020408165,0.0406005150781386
1.0612244897959178,-1.3877551020408165,0.034599782367295204
1.224489795918367,-1.3877551020408165,0.028710372562485494
1.387755102040816,-1.3877551020408165,0.023196791909144386
1.5510204081632653,-1.3877551020408165,0.01824906685855463
1.7142857142857135,-1.3877551020408165,0.013979029948104914
1.8775510204081627,-1.3877551020408165,0.010426463941140808
2.040816326530612,-1.3877551020408165,0.007572175886644089
2.204081632653061,-1.3877551020408165,0.0053546116446015245
2.3673469387755093,-1.3877551020408165,0.0036868791326667475
2.5306122448979584,-1.3877551020408165,0.0024718007508474113
2.6938775510204076,-1.3877551020408165,0.0016135842890162937
2.8571428571428568,-1.3877551020408165,0.0010256365537606405
3.020408163265306,-1.3877551020408165,0.0006347737546874697
3.183673469387754,-1.3877551020408165,0.00038253226402178186
3.3469387755102034,-1.3877551020408165,0.00022446096043043421
3.5102040816326525,-1.3877551020408165,0.0001282440427371589
3.6734693877551017,-1.3877551020408165,7.134396152153207e-05
3.836734693877551,-1.3877551020408165,3.864567334761633e-05
4.0,-1.3877551020408165,2.0383003257879902e-05
-4.0,-1.2244897959183674,2.522778234887708e-05
-3.836734693877551,-1.2244897959183674,4.7831255463424364e-05
-3.673469387755102,-1.2244897959183674,8.830150838915565e-05
-3.510204081632653,-1.2244897959183674,0.00015872601092100549
-3.3469387755102042,-1.2244897959183674,0.00027781245893535093
-3.183673469387755,-1.2244897959183674,0.00047345528900084416
-3.020408163265306,-1.2244897959183674,0.0007856513547798271
-2.857142857142857,-1.2244897959183674,0.0012694172404315797
-2.6938775510204085,-1.2244897959183674,0.0019971126300602194
-2.5306122448979593,-1.2244897959183674,0.0030593161647100367
-2.36734693877551,-1.2244897959183674,0.00456320313198084
-2.2040816326530615,-1.2244897959183674,0.006627334324766256
-2.0408163265306123,-1.2244897959183674,0.00937198521527106
-1.8775510204081636,-1.2244897959183674,0.012904701022104153
-1.7142857142857144,-1.2244897959183674,0.017301666516826433
-1.5510204081632657,-1.2244897959183674,0.02258663656935548
-1.3877551020408165,-1.2244897959183674,0.028710372562485476
-1.2244897959183674,-1.2244897959183674,0.035534460795493814
-1.0612244897959187,-1.2244897959183674,0.0428237079608566
-0.8979591836734695,-1.2244897959183674,0.050250738062734265
-0.7346938775510208,-1.2244897959183674,0.057414853151855225
-0.5714285714285716,-1.2244897959183674,0.06387482292420568
-0.4081632653061229,-1.2244897959183674,0.0691924641305465
-0.24489795918367374,-1.2244897959183674,0.07298128783134686
-0.08163265306122458,-1.2244897959183674,0.07495280414535099
0.08163265306122458,-1.2244897959183674,0.07495280414535099
0.24489795918367285,-1.2244897959183674,0.07298128783134687
0.408163265306122,-1.2244897959183674,0.06919246413054653
0.5714285714285712,-1.2244897959183674,0.0638748229242057
0.7346938775510203,-1.2244897959183674,0.057414853151855245
0.8979591836734686,-1.2244897959183674,0.050250738062734286
1.0612244897959178,-1.2244897959183674,0.04282370796085663
1.224489795918367,-1.2244897959183674,0.03553446079549383
1.387755102040816,-1.2244897959183674,0.028710372562485494
1.5510204081632653,-1.2244897959183674,0.022586636569355494
1.7142857142857135,-1.2244897959183674,0.01730166651682646
1.8775510204081627,-1.2244897959183674,0.012904701022104177
2.040816326530612,-1.2244897959183674,0.00937198521527107
2.204081632653061,-1.2244897959183674,0.0066273343247662654
2.3673469387755093,-1.2244897959183674,0.004563203131980851
2.5306122448979584,-1.2244897959183674,0.0030593161647100436
2.6938775510204076,-1.2244897959183674,0.0019971126300602233
2.8571428571428568,-1.2244897959183674,0.0012694172404315797
3.020408163265306,-1.2244897959183674,0.0007856513547798271
3.183673469387754,-1.2244897959183674,0.00047345528900084497
3.3469387755102034,-1.2244897959183674,0.0002778124589353519
3.5102040816326525,-1.2244897959183674,0.00015872601092100549
3.6734693877551017,-1.2244897959183674,8.83015083891558e-05
3.836734693877551,-1.2244897959183674,4.7831255463424364e-05
4.0,-1.2244897959183674,2.522778234887708e-05
-4.0,-1.0612244897959187,3.0402802226996643e-05
-3.836734693877551,-1.0612244897959187,5.7642965997293605e-05
-3.673469387755102,-1.0612244897959187,0.00010641495390975112
-3.510204081632653,-1.0612244897959187,0.00019128575994418464
-3.3469387755102042,-1.0612244897959187,0.00033480062291654675
-3.183673469387755,-1.0612244897959187,0.0005705760147981821
-3.020408163265306,-1.0612244897959187,0.0009468134150049967
-2.857142857142857,-1.0612244897959187,0.0015298150574895473
-2.6938775510204085,-1.0612244897959187,0.002406783897097503
-2.5306122448979593,-1.0612244897959187,0.0036868791326667393
-2.36734693877551,-1.0612244897959187,0.005499261109227085
-2.2040816326530615,-1.0612244897959187,0.007986811206060034
-2.0408163265306123,-1.0612244897959187,0.011294477216976054
-1.8775510204081636,-1.0612244897959187,0.015551865302620132
-1.7142857142857144,-1.0612244897959187,0.020850788152290283
-1.5510204081632657,-1.0612244897959187,0.02721987351463458
-1.3877551020408165,-1.0612244897959187,0.03459978236729516
-1.2244897959183674,-1.0612244897959187,0.0428237079608566
-1.0612244897959187,-1.0612244897959187,0.05160821136617018
-0.8979591836734695,-1.0612244897959187,0.0605587613669073
-0.7346938775510208,-1.0612244897959187,0.06919246413054647
-0.5714285714285716,-1.0612244897959187,0.07697757899578113
-0.4081632653061229,-1.0612244897959187,0.08338603740384663
-0.24489795918367374,-1.0612244897959187,0.08795206925141083
-0.08163265306122458,-1.0612244897959187,0.09032800621459909
0.08163265306122458,-1.0612244897959187,0.09032800621459909
0.24489795918367285,-1.0612244897959187,0.08795206925141086
0.408163265306122,-1.0612244897959187,0.08338603740384665
0.5714285714285712,-1.0612244897959187,0.07697757899578114
0.7346938775510203,-1.0612244897959187,0.06919246413054649
0.8979591836734686,-1.0612244897959187,0.06055876136690734
1.0612244897959178,-1.0612244897959187,0.05160821136617023
1.224489795918367,-1.0612244897959187,0.04282370796085661
1.387755102040816,-1.0612244897959187,0.03459978236729518
1.5510204081632653,-1.0612244897959187,0.027219873514634597
1.7142857142857135,-1.0612244897959187,0.020850788152290314
1.8775510204081627,-1.0612244897959187,0.01555186530262016
2.040816326530612,-1.0612244897959187,0.011294477216976065
2.204081632653061,-1.0612244897959187,0.007986811206060042
2.3673469387755093,-1.0612244897959187,0.005499261109227097
2.5306122448979584,-1.0612244897959187,0.0036868791326667475
2.6938775510204076,-1.0612244897959187,0.0024067838970975074
2.8571428571428568,-1.0612244897959187,0.0015298150574895484
3.020408163265306,-1.0612244897959187,0.0009468134150049967
3.183673469387754,-1.0612244897959187,0.0005705760147981837
3.3469387755102034,-1.0612244897959187,0.000334800622916548
3.5102040816326525,-1.0612244897959187,0.00019128575994418483
3.6734693877551017,-1.0612244897959187,0.00010641495390975131
3.836734693877551,-1.0612244897959187,5.7642965997293605e-05
4.0,-1.0612244897959187,3.0402802226996643e-05
-4.0,-0.8979591836734695,3.567564145725986e-05
-3.836734693877551,-0.8979591836734695,6.764013961931468e-05
-3.673469387755102,-0.8979591836734695,0.00012487078372019322
-3.510204081632653,-0.8979591836734695,0.0002244609604304338
-3.3469387755102042,-0.8979591836734695,0.00039286598957749677
-3.183673469387755,-0.8979591836734695,0.000669532537694074
-3.020408163265306,-0.8979591836734695,0.0011110217955714661
-2.857142857142857,-0.8979591836734695,0.0017951349707643642
-2.6938775510204085,-0.8979591836734695,0.0028241988595943657
-2.5306122448979593,-0.8979591836734695,0.004326304432440634
-2.36734693877551,-0.8979591836734695,0.006453012658103882
-2.2040816326530615,-0.8979591836734695,0.009371985215271052
-2.0408163265306123,-0.8979591836734695,0.013253308580951537
-1.8775510204081636,-0.8979591836734695,0.01824906685855462
-1.7142857142857144,-0.8979591836734695,0.024466996057418092
-1.5510204081632657,-0.8979591836734695,0.031940688913134924
-1.3877551020408165,-0.8979591836734695,0.04060051507813857
-1.2244897959183674,-0.8979591836734695,0.050250738062734265
-1.0612244897959187,-0.8979591836734695,0.0605587613669073
-0.8979591836734695,-0.8979591836734695,0.07106162917124512
-0.7346938775510208,-0.8979591836734695,0.08119269807550025
-0.5714285714285716,-0.8979591836734695,0.0903280062145991
-0.4081632653061229,-0.8979591836734695,0.09784790068856619
-0.24489795918367374,-0.8979591836734695,0.1032058316404534
-0.08163265306122458,-0.8979591836734695,0.10599383369996382
0.08163265306122458,-0.8979591836734695,0.10599383369996382
0.24489795918367285,-0.8979591836734695,0.10320583164045342
0.408163265306122,-0.8979591836734695,0.09784790068856622
